DELTALAB	EX1100									
Param?tres de l'expÿrience										
Rouleau	essai sans rouleau									
Angle	6									
Longueur course	0.67									
Masse totale plateau	20.572									
Masse des halt?res	18									
Hauteur Saillie	3									
Date 	25/11/2015									
										
t(s)	Xp(m)	Vp(m/s)	w(rad)	W(rad/s)	N(N)	T(N)	Ec(J)	Ep(J)	En(J) 	Ratio(E)
1.32314	-0.5666	-0.7978	0.0025	0.3376	11.96	10.74	6.5465	-11.9528	-5.4063	45.231
1.32338	-0.5668	-0.812	0.0025	0.3376	12.94	11.72	6.7819	-11.957	-5.1751	43.281
1.32362	-0.567	-0.812	0.0025	0.3376	12.94	12.21	6.7819	-11.9612	-5.1793	43.301
1.32386	-0.5672	-0.812	0.0025	0.3376	12.21	11.23	6.7819	-11.9654	-5.1835	43.321
1.32409	-0.5674	-0.812	0.0025	0.3376	11.72	10.25	6.7819	-11.9697	-5.1877	43.341
1.32433	-0.5676	-0.8268	0.0025	0.3376	9.77	8.79	7.0312	-11.9739	-4.9426	41.279
1.32461	-0.5678	-0.812	0.0025	0.3376	8.06	7.08	6.7824	-11.9781	-5.1957	43.377
1.32485	-0.568	-0.812	0.0025	0.3376	5.62	4.88	6.7819	-11.9823	-5.2004	43.401
1.32508	-0.5682	-0.812	0.0025	0.3376	2.93	1.95	6.7819	-11.9865	-5.2046	43.421
1.32532	-0.5684	-0.8268	0.0025	0.3376	0.24	-0.49	7.0308	-11.9908	-4.96	41.365
1.32556	-0.5686	-0.8268	0.0025	0.3376	-1.95	-2.93	7.0312	-11.995	-4.9637	41.382
1.3258	-0.5688	-0.8268	0.0025	0.3376	-4.39	-5.37	7.0312	-11.9992	-4.968	41.402
1.32603	-0.569	-0.8268	0.0025	0.3376	-6.35	-7.08	7.0308	-12.0034	-4.9727	41.427
1.32627	-0.5692	-0.8268	0.0025	0.3376	-8.3	-9.28	7.0308	-12.0076	-4.9769	41.448
1.32651	-0.5694	-0.8268	0.0025	0.3376	-9.52	-10.5	7.0308	-12.0119	-4.9811	41.468
1.32675	-0.5696	-0.8421	0.0025	0.3376	-10.01	-10.99	7.2936	-12.0161	-4.7225	39.302
1.32698	-0.5698	-0.8421	0.0025	0.3376	-9.52	-10.74	7.2941	-12.0203	-4.7262	39.319
1.32722	-0.57	-0.8421	0.0025	0.3376	-8.06	-9.28	7.2941	-12.0245	-4.7305	39.34
1.32746	-0.5702	-0.8421	0.0025	0.3376	-6.59	-7.57	7.2936	-12.0287	-4.7352	39.365
1.3277	-0.5704	-0.8421	0.0025	0.3376	-4.64	-5.86	7.2936	-12.033	-4.7394	39.387
1.32793	-0.5706	-0.8421	0.0025	0.3376	-2.44	-3.66	7.2936	-12.0372	-4.7436	39.408
1.32817	-0.5708	-0.8421	0.0025	0.3376	0	-1.46	7.2941	-12.0414	-4.7473	39.425
1.32841	-0.571	-0.8421	0.0025	0.3376	2.44	1.22	7.2941	-12.0456	-4.7516	39.446
1.32865	-0.5712	-0.8421	0.0025	0.3376	5.13	3.66	7.2941	-12.0499	-4.7558	39.468
1.32888	-0.5714	-0.8421	0.0025	0.3376	7.32	6.35	7.2936	-12.0541	-4.7605	39.493
1.32912	-0.5716	-0.8421	0.0025	0.3376	9.03	7.81	7.2936	-12.0583	-4.7647	39.514
1.3294	-0.5718	-0.8268	0.0025	0.3376	10.5	9.52	7.0308	-12.0625	-5.0317	41.714
1.32964	-0.572	-0.8268	0.0025	0.3376	11.23	10.25	7.0312	-12.0667	-5.0355	41.73
1.32987	-0.5722	-0.8268	0.0025	0.3376	11.23	10.5	7.0312	-12.071	-5.0397	41.751
1.33011	-0.5724	-0.8268	0.0025	0.3376	10.5	8.79	7.0308	-12.0752	-5.0444	41.775
1.33035	-0.5726	-0.8268	0	-0.2783	8.54	7.81	7.0308	-12.0794	-5.0486	41.795
1.33063	-0.5728	-0.812	0	-0.2783	5.62	4.88	6.7819	-12.0836	-5.3017	43.875
1.33086	-0.573	-0.812	0	-0.2783	2.69	1.95	6.7819	-12.0878	-5.3059	43.895
1.3311	-0.5732	-0.812	0	-0.2783	-0.24	-1.46	6.7824	-12.0921	-5.3097	43.911
1.33134	-0.5734	-0.812	0	-0.2783	-3.17	-3.91	6.7824	-12.0963	-5.3139	43.93
1.33162	-0.5736	-0.812	0	-0.2783	-6.35	-7.08	6.7819	-12.1005	-5.3186	43.953
1.33185	-0.5738	-0.812	0	-0.2783	-8.54	-9.52	6.7819	-12.1047	-5.3228	43.973
1.33209	-0.574	-0.812	0	-0.2783	-10.74	-11.47	6.7819	-12.1089	-5.327	43.992
1.33233	-0.5742	-0.812	0	-0.2783	-12.21	-12.7	6.7824	-12.1132	-5.3308	44.008
1.33261	-0.5744	-0.7978	0	-0.2783	-12.94	-13.67	6.5465	-12.1174	-5.5709	45.975
1.33284	-0.5746	-0.812	0	-0.2783	-12.94	-13.92	6.7819	-12.1216	-5.3397	44.051
1.33308	-0.5748	-0.812	0	-0.2783	-12.45	-13.67	6.7819	-12.1258	-5.3439	44.07
1.33332	-0.575	-0.812	0	-0.2783	-11.72	-12.7	6.7819	-12.13	-5.3481	44.09
1.33356	-0.5752	-0.812	0	-0.2783	-10.01	-11.23	6.7819	-12.1343	-5.3523	44.109
1.33383	-0.5754	-0.812	0	-0.2783	-7.32	-8.3	6.7824	-12.1385	-5.3561	44.125
1.33407	-0.5756	-0.812	0	-0.2783	-5.13	-6.1	6.7824	-12.1427	-5.3603	44.145
1.33431	-0.5758	-0.812	0	-0.2783	-2.2	-3.17	6.7819	-12.1469	-5.365	44.168
1.33455	-0.576	-0.812	0	-0.2783	0	-0.98	6.7819	-12.1511	-5.3692	44.187
1.33479	-0.5762	-0.8268	0	-0.2783	1.95	0.98	7.0308	-12.1554	-5.1246	42.159
1.33502	-0.5764	-0.8268	0	-0.2783	3.42	2.44	7.0312	-12.1596	-5.1284	42.175
1.3353	-0.5766	-0.812	0	-0.2783	5.13	4.15	6.7824	-12.1638	-5.3814	44.241
1.33554	-0.5768	-0.812	0	-0.2783	6.35	5.62	6.7824	-12.168	-5.3857	44.261
1.33578	-0.577	-0.812	0	-0.2783	6.35	5.62	6.7819	-12.1723	-5.3903	44.284
1.33601	-0.5772	-0.8268	0	-0.2783	6.1	5.37	7.0308	-12.1765	-5.1457	42.259
1.33625	-0.5774	-0.8268	0	-0.2783	6.1	5.37	7.0308	-12.1807	-5.1499	42.279
1.33649	-0.5776	-0.8268	0	-0.2783	4.64	4.15	7.0312	-12.1849	-5.1537	42.296
1.33673	-0.5778	-0.8268	0	-0.2783	4.39	3.91	7.0312	-12.1891	-5.1579	42.316
1.337	-0.578	-0.812	0	-0.2783	3.42	2.69	6.7819	-12.1934	-5.4114	44.38
1.33724	-0.5782	-0.812	0	-0.2783	1.95	1.22	6.7819	-12.1976	-5.4157	44.399
1.33748	-0.5784	-0.8268	0	-0.2783	0.24	-0.49	7.0308	-12.2018	-5.171	42.379
1.33772	-0.5786	-0.8268	0	-0.2783	-1.22	-2.2	7.0308	-12.206	-5.1752	42.399
1.33795	-0.5788	-0.8268	0	-0.2783	-2.2	-3.17	7.0312	-12.2102	-5.179	42.415
1.33819	-0.579	-0.8268	0	-0.2783	-3.17	-3.66	7.0312	-12.2145	-5.1832	42.435
1.33843	-0.5792	-0.8268	0	-0.2783	-3.66	-4.39	7.0308	-12.2187	-5.1879	42.459
1.33871	-0.5794	-0.812	0	-0.2783	-3.91	-5.13	6.7819	-12.2229	-5.441	44.515
1.33894	-0.5796	-0.812	0	-0.2783	-4.15	-5.13	6.7819	-12.2271	-5.4452	44.534
1.33918	-0.5798	-0.8268	0.0025	0.6283	-4.15	-4.64	7.0312	-12.2313	-5.2001	42.515
1.33942	-0.58	-0.8268	0.0025	0.6283	-4.15	-5.13	7.0312	-12.2356	-5.2043	42.534
1.33966	-0.5802	-0.8268	0.0025	0.6283	-3.66	-4.15	7.0308	-12.2398	-5.209	42.558
1.33989	-0.5804	-0.8268	0.0025	0.6283	-2.93	-3.91	7.0308	-12.244	-5.2132	42.578
1.34013	-0.5806	-0.8268	0.0025	0.6283	-2.2	-2.69	7.0308	-12.2482	-5.2174	42.598
1.34041	-0.5808	-0.812	0.0025	0.6283	-1.22	-1.95	6.7819	-12.2524	-5.4705	44.648
1.34065	-0.581	-0.812	0.0025	0.6283	0	-0.73	6.7824	-12.2567	-5.4743	44.664
1.34088	-0.5812	-0.8268	0.0025	0.6283	1.22	0.24	7.0312	-12.2609	-5.2296	42.653
1.34112	-0.5814	-0.8268	0.0025	0.6283	2.2	1.46	7.0308	-12.2651	-5.2343	42.677
1.34136	-0.5816	-0.8268	0.0025	0.6283	2.93	1.71	7.0308	-12.2693	-5.2386	42.696
1.3416	-0.5818	-0.8268	0.0025	0.6283	3.42	2.69	7.0308	-12.2735	-5.2428	42.716
1.34187	-0.582	-0.812	0.0025	0.6283	3.91	2.93	6.7824	-12.2778	-5.4954	44.759
1.34211	-0.5822	-0.812	0.0025	0.6283	4.15	3.17	6.7824	-12.282	-5.4996	44.778
1.34235	-0.5824	-0.812	0.0025	0.6283	4.39	3.42	6.7824	-12.2862	-5.5038	44.797
1.34259	-0.5826	-0.8268	0.0025	0.6283	4.64	3.42	7.0308	-12.2904	-5.2597	42.795
1.34282	-0.5828	-0.8268	0.0025	0.6283	4.39	3.42	7.0308	-12.2946	-5.2639	42.814
1.34306	-0.583	-0.8268	0.0025	0.6283	3.91	2.93	7.0308	-12.2989	-5.2681	42.834
1.3433	-0.5832	-0.8268	0	-0.2204	3.42	1.71	7.0312	-12.3031	-5.2719	42.85
1.34354	-0.5834	-0.8268	0	-0.2204	2.69	1.71	7.0312	-12.3073	-5.2761	42.869
1.34377	-0.5836	-0.8268	0	-0.2204	1.95	0.24	7.0308	-12.3115	-5.2808	42.893
1.34405	-0.5838	-0.8268	0	-0.2204	0.49	-0.73	7.0308	-12.3158	-5.285	42.912
1.34429	-0.584	-0.8268	0	-0.2204	-0.49	-1.46	7.0308	-12.32	-5.2892	42.932
1.34453	-0.5842	-0.8268	0	-0.2204	-1.22	-2.2	7.0308	-12.3242	-5.2934	42.951
1.34476	-0.5844	-0.8268	0	-0.2204	-1.71	-2.93	7.0312	-12.3284	-5.2972	42.967
1.345	-0.5846	-0.8268	0	-0.2204	-2.2	-3.42	7.0312	-12.3326	-5.3014	42.987
1.34524	-0.5848	-0.8268	0	-0.2204	-2.69	-4.15	7.0308	-12.3369	-5.3061	43.01
1.34548	-0.585	-0.8268	0	-0.2204	-3.17	-4.39	7.0308	-12.3411	-5.3103	43.029
1.34572	-0.5852	-0.8268	0	-0.2204	-3.66	-5.37	7.0308	-12.3453	-5.3145	43.049
1.34595	-0.5854	-0.8268	0	-0.2204	-4.15	-5.37	7.0312	-12.3495	-5.3183	43.065
1.34623	-0.5856	-0.8268	0	-0.2204	-4.39	-5.86	7.0312	-12.3537	-5.3225	43.084
1.34647	-0.5858	-0.8268	0	-0.2204	-4.15	-5.37	7.0308	-12.358	-5.3272	43.107
1.34671	-0.586	-0.8268	0	-0.2204	-3.66	-4.88	7.0308	-12.3622	-5.3314	43.127
1.34694	-0.5862	-0.8268	0	-0.2204	-3.42	-4.88	7.0308	-12.3664	-5.3356	43.146
1.34718	-0.5864	-0.8268	0	-0.2204	-2.69	-4.15	7.0308	-12.3706	-5.3398	43.166
1.34742	-0.5866	-0.8268	0	-0.2204	-2.2	-3.42	7.0312	-12.3748	-5.3436	43.181
1.34766	-0.5868	-0.8268	0	-0.2204	-1.71	-3.17	7.0312	-12.3791	-5.3478	43.201
1.34793	-0.587	-0.812	0	-0.2204	-0.98	-2.44	6.7819	-12.3833	-5.6014	45.233
1.34817	-0.5872	-0.812	0	-0.2204	-0.49	-1.95	6.7819	-12.3875	-5.6056	45.252
1.34841	-0.5874	-0.8268	0	-0.2204	0.24	-1.22	7.0308	-12.3917	-5.3609	43.262
1.34865	-0.5876	-0.8268	0	-0.2204	0.73	-0.73	7.0312	-12.3959	-5.3647	43.278
1.34888	-0.5878	-0.8268	0	-0.2204	1.46	0.24	7.0312	-12.4002	-5.3689	43.297
1.34912	-0.588	-0.8268	0	-0.2204	2.2	0.98	7.0308	-12.4044	-5.3736	43.32
1.3494	-0.5882	-0.812	0	-0.2204	3.17	1.95	6.7819	-12.4086	-5.6267	45.345
1.34964	-0.5884	-0.812	0	-0.2204	3.66	2.44	6.7819	-12.4128	-5.6309	45.364
1.34987	-0.5886	-0.812	0	-0.2204	4.15	2.93	6.7819	-12.417	-5.6351	45.382
1.35011	-0.5888	-0.8268	0	-0.2204	4.39	3.17	7.0312	-12.4213	-5.39	43.394
1.35039	-0.589	-0.812	0	-0.2204	4.15	3.17	6.7824	-12.4255	-5.6431	45.416
1.35063	-0.5892	-0.812	0	-0.2204	4.39	3.17	6.7819	-12.4297	-5.6478	45.438
1.35086	-0.5894	-0.812	0	-0.2204	4.64	3.66	6.7819	-12.4339	-5.652	45.456
1.3511	-0.5896	-0.812	0	-0.2204	4.64	3.42	6.7819	-12.4381	-5.6562	45.475
1.35134	-0.5898	-0.812	0	-0.2204	4.64	3.66	6.7824	-12.4424	-5.66	45.49
1.35162	-0.59	-0.812	0	-0.2204	4.39	3.17	6.7824	-12.4466	-5.6642	45.508
1.35185	-0.5902	-0.812	0	-0.2204	3.91	2.93	6.7824	-12.4508	-5.6684	45.527
1.35209	-0.5904	-0.812	0	-0.2204	3.17	2.2	6.7819	-12.455	-5.6731	45.549
1.35233	-0.5906	-0.812	0	-0.2204	2.2	1.71	6.7819	-12.4593	-5.6773	45.567
1.35257	-0.5908	-0.8268	0	-0.2204	1.22	0.49	7.0308	-12.4635	-5.4327	43.589
1.35284	-0.591	-0.812	0	-0.2204	0	-0.98	6.7824	-12.4677	-5.6853	45.6
1.35308	-0.5912	-0.812	0	-0.2204	-1.22	-1.95	6.7824	-12.4719	-5.6895	45.619
1.35332	-0.5914	-0.812	0	-0.2204	-2.44	-3.17	6.7819	-12.4761	-5.6942	45.641
1.35356	-0.5916	-0.812	0	-0.2204	-3.66	-4.88	6.7819	-12.4804	-5.6984	45.659
1.35383	-0.5918	-0.812	0	-0.2204	-5.13	-5.86	6.7819	-12.4846	-5.7027	45.678
1.35407	-0.592	-0.812	0	-0.2204	-6.59	-7.32	6.7819	-12.4888	-5.7069	45.696
1.35431	-0.5922	-0.812	0	-0.2204	-7.57	-8.3	6.7824	-12.493	-5.7107	45.711
1.35455	-0.5924	-0.812	0	-0.2204	-9.03	-9.52	6.7824	-12.4972	-5.7149	45.729
1.35482	-0.5926	-0.7977	0.0025	0.7131	-9.77	-10.25	6.546	-12.5015	-5.9554	47.638
1.35506	-0.5928	-0.812	0.0025	0.7131	-9.52	-10.25	6.7819	-12.5057	-5.7238	45.769
1.3553	-0.593	-0.812	0.0025	0.7131	-9.28	-9.77	6.7819	-12.5099	-5.728	45.788
1.35554	-0.5932	-0.812	0.0025	0.7131	-8.3	-9.28	6.7824	-12.5141	-5.7318	45.802
1.35581	-0.5934	-0.7978	0.0025	0.7131	-7.08	-7.81	6.5465	-12.5183	-5.9719	47.705
1.35605	-0.5936	-0.812	0.0025	0.7131	-5.62	-6.35	6.7819	-12.5226	-5.7406	45.842
1.35629	-0.5938	-0.812	0.0025	0.7131	-3.66	-4.39	6.7819	-12.5268	-5.7449	45.861
1.35653	-0.594	-0.812	0.0025	0.7131	-1.95	-2.93	6.7819	-12.531	-5.7491	45.879
1.35676	-0.5942	-0.812	0.0025	0.7131	-0.24	-0.73	6.7819	-12.5352	-5.7533	45.897
1.357	-0.5944	-0.8268	0.0025	0.7131	1.71	0.98	7.0312	-12.5394	-5.5082	43.927
1.35728	-0.5946	-0.812	0.0025	0.7131	3.91	3.66	6.7824	-12.5437	-5.7613	45.93
1.35752	-0.5948	-0.812	0.0025	0.7131	5.86	5.13	6.7819	-12.5479	-5.766	45.952
1.35775	-0.595	-0.812	0.0025	0.7131	7.32	6.59	6.7819	-12.5521	-5.7702	45.97
1.35799	-0.5952	-0.8268	0.0025	0.7131	10.01	8.3	7.0308	-12.5563	-5.5256	44.006
1.35823	-0.5954	-0.8268	0	-0.096	9.52	8.54	7.0312	-12.5605	-5.5293	44.021
1.35847	-0.5956	-0.8268	0	-0.096	9.77	8.79	7.0312	-12.5648	-5.5335	44.04
1.35874	-0.5958	-0.812	0	-0.096	10.25	8.54	6.7824	-12.569	-5.7866	46.039
1.35898	-0.596	-0.812	0	-0.096	8.3	7.57	6.7819	-12.5732	-5.7913	46.061
1.35922	-0.5962	-0.812	0	-0.096	7.08	6.1	6.7819	-12.5774	-5.7955	46.079
1.35946	-0.5964	-0.8268	0	-0.096	5.37	4.39	7.0308	-12.5817	-5.5509	44.119
1.35969	-0.5966	-0.8268	0	-0.096	3.17	2.44	7.0312	-12.5859	-5.5546	44.134
1.35993	-0.5968	-0.8268	0	-0.096	0.98	0	7.0312	-12.5901	-5.5589	44.153
1.36017	-0.597	-0.8268	0	-0.096	-1.22	-1.95	7.0308	-12.5943	-5.5635	44.175
1.36041	-0.5972	-0.8268	0	-0.096	-3.42	-4.64	7.0308	-12.5985	-5.5678	44.194
1.36064	-0.5974	-0.8268	0	-0.096	-5.37	-6.1	7.0308	-12.6028	-5.572	44.212
1.36092	-0.5976	-0.8268	0	-0.096	-7.32	-8.3	7.0308	-12.607	-5.5762	44.231
1.36116	-0.5978	-0.8268	0	-0.096	-8.54	-9.52	7.0312	-12.6112	-5.58	44.246
1.3614	-0.598	-0.8268	0	-0.096	-9.28	-10.25	7.0312	-12.6154	-5.5842	44.265
1.36163	-0.5982	-0.8268	0	-0.096	-9.03	-10.01	7.0308	-12.6196	-5.5889	44.287
1.36187	-0.5984	-0.8268	0	-0.096	-8.3	-9.77	7.0308	-12.6239	-5.5931	44.306
1.36211	-0.5986	-0.8268	0	-0.096	-7.32	-8.79	7.0308	-12.6281	-5.5973	44.324
1.36235	-0.5988	-0.8268	0	-0.096	-5.86	-7.32	7.0312	-12.6323	-5.6011	44.339
1.36259	-0.599	-0.8268	0	-0.096	-4.39	-5.62	7.0312	-12.6365	-5.6053	44.358
1.36282	-0.5992	-0.8268	0	-0.096	-2.44	-4.15	7.0308	-12.6407	-5.61	44.38
1.3631	-0.5994	-0.8268	0	-0.096	0	-1.46	7.0308	-12.645	-5.6142	44.399
1.36334	-0.5996	-0.8268	0	-0.096	1.95	0.73	7.0308	-12.6492	-5.6184	44.417
1.36358	-0.5998	-0.8268	0	-0.096	4.15	2.69	7.0308	-12.6534	-5.6226	44.436
1.36381	-0.6	-0.8268	0	-0.096	5.86	4.39	7.0312	-12.6576	-5.6264	44.451
1.36405	-0.6002	-0.8268	0	-0.096	7.57	6.35	7.0312	-12.6618	-5.6306	44.469
1.36429	-0.6004	-0.8268	0	-0.096	8.79	7.32	7.0308	-12.6661	-5.6353	44.491
1.36453	-0.6006	-0.8268	0	-0.096	9.28	8.06	7.0308	-12.6703	-5.6395	44.51
1.36476	-0.6008	-0.8268	0	-0.096	9.28	7.57	7.0308	-12.6745	-5.6437	44.528
1.365	-0.601	-0.8268	0	-0.096	8.79	7.81	7.0312	-12.6787	-5.6475	44.543
1.36528	-0.6012	-0.8268	0	-0.096	7.81	6.35	7.0312	-12.6829	-5.6517	44.561
1.36552	-0.6014	-0.8268	0	-0.096	6.59	5.37	7.0312	-12.6872	-5.6559	44.58
1.36575	-0.6016	-0.8268	0	-0.096	4.64	3.42	7.0308	-12.6914	-5.6606	44.602
1.36599	-0.6018	-0.8268	0	-0.096	3.42	2.2	7.0308	-12.6956	-5.6648	44.62
1.36623	-0.602	-0.8268	0	-0.096	1.95	0.73	7.0308	-12.6998	-5.6691	44.639
1.36647	-0.6022	-0.8268	0	-0.096	0.73	-0.49	7.0312	-12.704	-5.6728	44.654
1.3667	-0.6024	-0.8268	0	-0.096	-0.98	-2.44	7.0312	-12.7083	-5.677	44.672
1.36694	-0.6026	-0.8268	0	-0.096	-2.44	-3.42	7.0308	-12.7125	-5.6817	44.694
1.36718	-0.6028	-0.8268	0	-0.096	-3.91	-5.37	7.0308	-12.7167	-5.6859	44.712
1.36746	-0.603	-0.8268	0	-0.096	-5.37	-6.59	7.0308	-12.7209	-5.6902	44.731
1.36769	-0.6032	-0.8268	0	-0.096	-6.35	-7.57	7.0308	-12.7252	-5.6944	44.749
1.36793	-0.6034	-0.8268	0	-0.096	-7.08	-8.3	7.0312	-12.7294	-5.6981	44.764
1.36817	-0.6036	-0.8268	0	-0.096	-7.57	-8.79	7.0312	-12.7336	-5.7024	44.782
1.36841	-0.6038	-0.8268	0	-0.096	-7.57	-8.79	7.0308	-12.7378	-5.707	44.804
1.36864	-0.604	-0.8268	0	-0.096	-7.32	-8.79	7.0308	-12.742	-5.7113	44.822
1.36888	-0.6042	-0.8268	0	-0.096	-7.08	-7.81	7.0308	-12.7463	-5.7155	44.84
1.36912	-0.6044	-0.8268	0	-0.096	-6.1	-7.57	7.0312	-12.7505	-5.7192	44.855
1.3694	-0.6046	-0.812	0	-0.096	-5.13	-6.1	6.7824	-12.7547	-5.9723	46.825
1.36963	-0.6048	-0.8268	0	-0.096	-3.91	-4.15	7.0308	-12.7589	-5.7281	44.895
1.36987	-0.605	-0.8268	0	-0.096	-2.69	-3.91	7.0308	-12.7631	-5.7324	44.913
1.37011	-0.6052	-0.8268	0	-0.096	-1.22	-2.2	7.0308	-12.7674	-5.7366	44.932
1.37035	-0.6054	-0.8268	0	-0.096	0.24	-0.98	7.0308	-12.7716	-5.7408	44.95
1.37058	-0.6056	-0.8268	0	-0.096	1.71	0.24	7.0312	-12.7758	-5.7446	44.964
1.37082	-0.6058	-0.8268	0	-0.096	3.17	2.2	7.0312	-12.78	-5.7488	44.983
1.3711	-0.606	-0.812	0	-0.096	4.64	3.42	6.7819	-12.7842	-6.0023	46.951
1.37134	-0.6062	-0.812	0	-0.096	5.62	4.64	6.7819	-12.7885	-6.0065	46.968
1.37157	-0.6064	-0.8268	0	-0.096	6.35	5.13	7.0308	-12.7927	-5.7619	45.041
1.37181	-0.6066	-0.8268	0	-0.096	7.32	5.86	7.0312	-12.7969	-5.7657	45.055
1.37205	-0.6068	-0.8268	0	-0.096	7.08	5.62	7.0312	-12.8011	-5.7699	45.073
1.37229	-0.607	-0.8268	0	-0.096	6.59	6.1	7.0312	-12.8053	-5.7741	45.091
1.37256	-0.6072	-0.812	0	-0.096	5.86	4.88	6.7819	-12.8096	-6.0276	47.056
1.3728	-0.6074	-0.812	0	-0.096	4.64	3.91	6.7819	-12.8138	-6.0319	47.073
1.37304	-0.6076	-0.812	0	-0.096	3.66	2.69	6.7819	-12.818	-6.0361	47.091
1.37328	-0.6078	-0.8268	0	-0.096	2.2	1.46	7.0312	-12.8222	-5.791	45.164
1.37351	-0.608	-0.8268	0	-0.096	0.98	0.24	7.0312	-12.8264	-5.7952	45.182
1.37375	-0.6082	-0.8268	0	-0.096	-0.24	-0.98	7.0308	-12.8307	-5.7999	45.203
1.37399	-0.6084	-0.8268	0	-0.096	-1.46	-2.44	7.0308	-12.8349	-5.8041	45.221
1.37427	-0.6086	-0.812	0	-0.096	-3.17	-3.66	6.7819	-12.8391	-6.0572	47.178
1.3745	-0.6088	-0.812	0	-0.096	-3.91	-4.88	6.7819	-12.8433	-6.0614	47.195
1.37474	-0.6091	-0.8268	0	-0.096	-4.64	-5.62	7.0312	-12.8475	-5.8163	45.272
1.37498	-0.6093	-0.8268	0	-0.096	-5.37	-5.86	7.0312	-12.8518	-5.8205	45.29
1.37522	-0.6095	-0.8268	0	-0.096	-5.37	-6.1	7.0308	-12.856	-5.8252	45.311
1.37546	-0.6097	-0.8268	0	-0.096	-5.37	-6.1	7.0308	-12.8602	-5.8294	45.329
1.37569	-0.6099	-0.8268	0	-0.096	-5.37	-6.1	7.0308	-12.8644	-5.8337	45.347
1.37593	-0.6101	-0.8268	0	-0.096	-4.64	-5.62	7.0312	-12.8687	-5.8374	45.361
1.37617	-0.6103	-0.8268	0	-0.096	-3.91	-4.88	7.0312	-12.8729	-5.8416	45.379
1.37641	-0.6105	-0.8421	0	-0.096	-2.93	-4.15	7.2936	-12.8771	-5.5835	43.36
1.37668	-0.6107	-0.8268	0	-0.096	-1.46	-2.44	7.0308	-12.8813	-5.8505	45.419
1.37692	-0.6109	-0.8268	0	-0.096	1.22	-0.73	7.0308	-12.8855	-5.8548	45.437
1.37716	-0.6111	-0.8268	0	-0.096	0.98	0	7.0308	-12.8898	-5.859	45.455
1.3774	-0.6113	-0.8268	0	-0.096	2.2	0.98	7.0312	-12.894	-5.8627	45.469
1.37763	-0.6115	-0.8268	0	-0.096	3.17	1.95	7.0312	-12.8982	-5.867	45.487
1.37787	-0.6117	-0.8268	0	-0.096	3.91	2.93	7.0308	-12.9024	-5.8716	45.508
1.37811	-0.6119	-0.8268	0	-0.096	4.39	3.66	7.0308	-12.9066	-5.8759	45.526
1.37831	-0.6121	-0.8421	0	-0.096	5.13	3.66	7.2936	-12.9109	-5.6173	43.508
1.37854	-0.6123	-0.8421	0	-0.096	5.13	4.39	7.2941	-12.9151	-5.621	43.523
1.37878	-0.6125	-0.858	0	-0.096	5.13	4.39	7.5719	-12.9193	-5.3474	41.391
1.37902	-0.6127	-0.858	0	-0.096	5.13	4.15	7.5719	-12.9235	-5.3516	41.41
1.37926	-0.6129	-0.858	0	-0.096	4.88	3.66	7.5714	-12.9277	-5.3563	41.433
1.37949	-0.6131	-0.858	0	-0.096	4.39	3.42	7.5714	-12.932	-5.3606	41.452
1.37973	-0.6133	-0.858	0	-0.096	3.66	2.69	7.5714	-12.9362	-5.3648	41.471
1.37997	-0.6135	-0.858	0	-0.096	2.69	1.95	7.5719	-12.9404	-5.3685	41.486
1.38021	-0.6137	-0.858	0	-0.096	1.71	0.73	7.5719	-12.9446	-5.3727	41.505
1.38045	-0.6139	-0.8421	0	-0.096	0.24	-0.49	7.2936	-12.9488	-5.6553	43.674
1.38068	-0.6141	-0.8421	0	-0.096	-0.98	-1.95	7.2936	-12.9531	-5.6595	43.692
1.38092	-0.6143	-0.8421	0	-0.096	-2.2	-3.17	7.2936	-12.9573	-5.6637	43.711
1.38116	-0.6145	-0.8421	0	-0.096	-3.66	-4.64	7.2936	-12.9615	-5.6679	43.729
1.3814	-0.6147	-0.8421	0	-0.096	-4.88	-5.62	7.2941	-12.9657	-5.6717	43.743
1.38163	-0.6149	-0.8421	0	-0.096	-5.86	-7.08	7.2941	-12.9699	-5.6759	43.762
1.38187	-0.6151	-0.8421	0	-0.096	-7.08	-8.06	7.2936	-12.9742	-5.6806	43.784
1.38211	-0.6153	-0.8421	0	-0.096	-7.81	-9.03	7.2936	-12.9784	-5.6848	43.802
1.38235	-0.6155	-0.8421	0	-0.096	-8.54	-9.52	7.2936	-12.9826	-5.689	43.82
1.38258	-0.6157	-0.8421	0	-0.096	-8.54	-9.77	7.2941	-12.9868	-5.6928	43.835
1.38282	-0.6159	-0.8421	0	-0.096	-8.06	-9.52	7.2941	-12.9911	-5.697	43.853
1.38306	-0.6161	-0.8421	0	-0.096	-7.57	-9.03	7.2936	-12.9953	-5.7017	43.875
1.3833	-0.6163	-0.8421	0	-0.096	-6.84	-8.06	7.2936	-12.9995	-5.7059	43.893
1.38353	-0.6165	-0.8421	0	-0.096	-5.62	-6.84	7.2936	-13.0037	-5.7101	43.912
1.38377	-0.6167	-0.8421	0	-0.096	-4.15	-5.37	7.2936	-13.0079	-5.7143	43.93
1.38401	-0.6169	-0.8421	0	-0.096	-2.2	-3.91	7.2941	-13.0122	-5.7181	43.944
1.38425	-0.6171	-0.8421	0	-0.096	-0.73	-1.22	7.2941	-13.0164	-5.7223	43.962
1.38448	-0.6173	-0.8421	0.0025	0.9472	0.98	-0.24	7.2936	-13.0206	-5.727	43.984
