Position - Lacet;D.A.C. - Lacet;Vitesse - Lacet;Courant moteur - Lacet
PL06_094.CRB;DL06_094.CRB;VL06_094.CRB;CL06_094.CRB
3.978000;3.978000;3.978000;3.978000
deg.;V;deg./s;A
0,342461;-3,892636;-17,275877;-0,612631
0,276429;-3,277688;-16,803415;-0,509427
0,211612;-2,670064;-16,607749;-0,394756
0,147251;-1,485336;-16,163921;-0,304165
0,083582;-0,900601;-15,977800;-0,196374
0,020250;-0,316477;-15,968255;-0,102917
-0,043166;0,287790;-15,901443;0,005447
-0,106009;0,867031;-15,829858;0,073103
-0,168446;1,448103;-15,877581;0,293845
-0,229162;2,015137;-15,495794;0,393036
-0,286605;2,568133;-15,109234;0,488212
-0,340841;3,588061;-13,572540;0,575363
-0,389407;4,037294;-12,279235;0,665953
-0,433232;4,449904;-11,277044;0,737049
-0,470121;4,806665;-9,749894;0,808718
-0,501424;5,112461;-8,356370;0,868347
-0,525791;5,372784;-7,110789;0,949191
-0,541114;5,563829;-5,220942;0,998499
-0,548809;5,684683;-3,302460;1,017420
-0,550226;5,754875;-0,257706;1,027740
-0,547509;5,731681;0,634721;1,031181
-0,543426;5,694754;1,002192;1,025447
-0,537216;5,643788;1,398296;1,019140
-0,526939;5,567186;2,095058;1,002513
-0,510739;5,448469;3,240420;0,977858
-0,488464;5,275124;4,734163;0,949764
-0,461683;5,058138;5,932021;0,910776
-0,430329;4,513993;7,950721;0,867774
-0,393643;4,179205;9,153351;0,817892
-0,354510;3,821223;9,778528;0,723288
-0,312373;3,441572;10,379843;0,659646
-0,268262;3,038728;11,009792;0,566189
-0,224134;2,635578;11,014565;0,501400
-0,180022;2,226325;11,186369;0,429157
-0,138037;1,826228;10,933435;0,360927
-0,096390;1,058382;10,456201;0,295565
-0,056514;0,690634;10,045779;0,229056
-0,017179;0,329905;9,859658;0,174013
0,021077;-0,051271;9,807162;0,092024
0,057358;-0,389111;9,229709;0,046155
0,093369;-0,720542;9,062677;-0,071956
0,126934;-1,048006;8,943368;-0,129292
0,158625;-1,349528;8,241834;-0,171720
0,189675;-1,924192;7,764600;-0,229629
0,217873;-2,186346;7,158513;-0,275498
0,242578;-2,417371;6,313808;-0,344874
0,264937;-2,627949;5,760216;-0,384435
0,284597;-2,819300;5,225714;-0,419983
0,299717;-2,984100;4,500318;-0,431450
0,308188;-3,099155;3,144973;-0,469865
0,310517;-3,160497;1,675092;-0,477892
0,307648;-3,145238;-0,586998;-0,489933
0,303666;-3,109836;-0,968785;-0,469292
0,299160;-3,068636;-1,121500;-0,481332
0,293490;-3,019807;-1,331483;-0,472732
0,286267;-2,958159;-1,689409;-0,453811
0,277678;-2,887051;-1,942343;-0,442917
0,267874;-2,801904;-2,328903;-0,415396
0,256416;-2,709738;-2,519796;-0,411956
0,242376;-2,469558;-3,545850;-0,393036
0,225585;-2,316965;-4,175799;-0,371248
0,205386;-2,137822;-4,891650;-0,345447
0,181946;-1,928465;-5,726810;-0,280658
0,158017;-1,705374;-6,094280;-0,241670
0,135287;-1,490829;-5,860436;-0,239950
0,114058;-1,287576;-5,559778;-0,176307
0,092914;-1,092257;-5,330706;-0,137319
